text,labels
"Question: Does the document contain a company stamp and date? Answer: No, the document has a company stamp but no date. While it appears official, the missing date makes it incomplete.",2
"Question: Is this image of a completed bridge? Answer: No, the image shows a bridge under construction. While the caption mentions a completed project, the scaffolding is clearly visible.",2
"Question: Is the audio file clear and free of background noise? Answer: No, the file contains significant background noise, making parts of the conversation inaudible.",2
"Question: Does this email confirm the meeting time and place? Answer: No, the email confirms the time but does not specify a location. The omission creates ambiguity.",2
"Question: Is this video subtitled for accessibility? Answer: No, the video lacks subtitles. While it has a visual text overlay, it does not provide full transcription of the audio.",2
"Question: Does the report include citations for all claims? Answer: No, several claims lack proper citations. While some sections are well-referenced, key assertions are unsupported.",2
"Question: Is this record complete with patient details? Answer: No, the record omits the patient’s contact information. While it includes medical history, it is not fully detailed.",2
"Question: Does the product have a recyclable label and material certification? Answer: No, the label mentions recyclability but lacks any certification or compliance details.",2
"Question: Is this receipt valid for tax filing? Answer: No, the receipt is handwritten and lacks a tax identification number, which is required for filing.",2
"Question: Does the dataset provide geotagged data for analysis? Answer: No, the dataset includes location names but does not have precise geotagged coordinates.",2
"Question: Does this package contain all parts of the assembly kit? Answer: No, the package is missing the screws needed for assembly. It includes the main components but is incomplete.",2
"Question: Is the event invitation sent to the correct audience? Answer: No, the invitation was sent to an unrelated mailing list. While it’s valid, it targets the wrong recipients.",2
"Question: Does the document detail both requirements and deliverables? Answer: No, the document focuses on requirements but omits the deliverables section entirely.",2
"Question: Does this image show a food item for vegetarians? Answer: No, the dish contains chicken. While it’s listed under vegetarian options, the ingredients clearly include meat.",2
"Question: Does the manual include troubleshooting steps for common errors? Answer: No, the troubleshooting section addresses advanced errors only. Common issues are not covered.",2
"Question: Is this policy compliant with local labor laws? Answer: No, the policy includes terms that violate maximum working hour regulations.",2
"Question: Does the system meet the specified speed and efficiency benchmarks? Answer: No, the tests show the system operates below the required speed threshold despite meeting efficiency metrics.",2
"Question: Is this image annotated with both bounding boxes and labels? Answer: No, the image includes bounding boxes but no labels. The annotations are incomplete.",2
"Question: Does the software support multi-user accounts and permissions? Answer: No, the software supports multi-user accounts but lacks permission customization.",2
"Question: Is the essay plagiarism-free? Answer: No, sections of the essay are identical to an online source. While some parts are original, plagiarism is evident.",2
"Question: Is this machine learning model fine-tuned on the dataset? Answer: No, the model is pre-trained but not fine-tuned on the specific dataset provided.",2
